ChronologicalIndex,DrawID,PreviousDrawID,EligibleTarget,Phase,OutcomeAccess
2153,33242,33241,True,historical_development,ALLOWED
2154,33243,33242,True,historical_development,ALLOWED
2155,33244,33243,True,historical_development,ALLOWED
2156,33245,33244,True,historical_development,ALLOWED
2157,33246,33245,True,historical_development,ALLOWED
2158,33247,33246,True,historical_development,ALLOWED
2159,33248,33247,True,historical_development,ALLOWED
2160,33249,33248,True,historical_development,ALLOWED
2161,33250,33249,True,historical_development,ALLOWED
2162,33251,33250,True,historical_development,ALLOWED
2163,33252,33251,True,historical_development,ALLOWED
2164,33253,33252,True,historical_development,ALLOWED
2165,33254,33253,True,historical_development,ALLOWED
2166,33255,33254,True,historical_development,ALLOWED
2167,33256,33255,True,historical_development,ALLOWED
2168,33257,33256,True,historical_development,ALLOWED
2169,33258,33257,True,historical_development,ALLOWED
2170,33259,33258,True,historical_development,ALLOWED
2171,33260,33259,True,historical_development,ALLOWED
2172,33261,33260,True,historical_development,ALLOWED
2173,33263,33261,False,ineligible_nonconsecutive,ALLOWED
2174,33264,33263,True,historical_development,ALLOWED
2175,33265,33264,True,historical_development,ALLOWED
2176,33266,33265,True,historical_development,ALLOWED
2177,33267,33266,True,historical_development,ALLOWED
2178,33268,33267,True,historical_development,ALLOWED
2179,33269,33268,True,historical_development,ALLOWED
2180,33270,33269,True,historical_development,ALLOWED
2181,33271,33270,True,historical_development,ALLOWED
2182,33272,33271,True,historical_development,ALLOWED
2183,33273,33272,True,historical_development,ALLOWED
2184,33275,33273,False,ineligible_nonconsecutive,ALLOWED
2185,33276,33275,True,historical_development,ALLOWED
2186,33277,33276,True,historical_development,ALLOWED
2187,33278,33277,True,historical_development,ALLOWED
2188,33279,33278,True,historical_development,ALLOWED
2189,33280,33279,True,historical_development,ALLOWED
2190,33281,33280,True,historical_development,ALLOWED
2191,33282,33281,True,historical_development,ALLOWED
2192,33283,33282,True,historical_development,ALLOWED
2193,33284,33283,True,historical_development,ALLOWED
2194,33285,33284,True,historical_development,ALLOWED
2195,33287,33285,False,ineligible_nonconsecutive,ALLOWED
2196,33288,33287,True,historical_development,ALLOWED
2197,33289,33288,True,historical_development,ALLOWED
2198,33290,33289,True,historical_development,ALLOWED
2199,33291,33290,True,historical_development,ALLOWED
2200,33292,33291,True,historical_development,ALLOWED
2201,33293,33292,True,historical_development,ALLOWED
2202,33294,33293,True,historical_development,ALLOWED
2203,33295,33294,True,historical_development,ALLOWED
2204,33296,33295,True,historical_development,ALLOWED
2205,33297,33296,True,historical_development,ALLOWED
2206,33299,33297,False,ineligible_nonconsecutive,ALLOWED
2207,33300,33299,True,historical_development,ALLOWED
2208,33301,33300,True,historical_development,ALLOWED
2209,33302,33301,True,historical_development,ALLOWED
2210,33303,33302,True,historical_development,ALLOWED
2211,33304,33303,True,historical_development,ALLOWED
2212,33305,33304,True,historical_development,ALLOWED
2213,33306,33305,True,historical_development,ALLOWED
2214,33307,33306,True,historical_development,ALLOWED
2215,33308,33307,True,historical_development,ALLOWED
2216,33309,33308,True,historical_development,ALLOWED
2217,33311,33309,False,ineligible_nonconsecutive,ALLOWED
2218,33312,33311,True,historical_development,ALLOWED
2219,33313,33312,True,historical_development,ALLOWED
2220,33314,33313,True,historical_development,ALLOWED
2221,33315,33314,True,historical_development,ALLOWED
2222,33316,33315,True,historical_development,ALLOWED
2223,33317,33316,True,historical_development,ALLOWED
2224,33318,33317,True,historical_development,ALLOWED
2225,33319,33318,True,historical_development,ALLOWED
2226,33320,33319,True,historical_development,ALLOWED
2227,33321,33320,True,historical_development,ALLOWED
2228,33323,33321,False,ineligible_nonconsecutive,ALLOWED
2229,33324,33323,True,historical_development,ALLOWED
2230,33325,33324,True,historical_development,ALLOWED
2231,33326,33325,True,historical_development,ALLOWED
2232,33327,33326,True,historical_development,ALLOWED
2233,33328,33327,True,historical_development,ALLOWED
2234,33329,33328,True,historical_development,ALLOWED
2235,33330,33329,True,historical_development,ALLOWED
2236,33331,33330,True,historical_development,ALLOWED
2237,33332,33331,True,historical_development,ALLOWED
2238,33333,33332,True,historical_development,ALLOWED
2239,33335,33333,False,ineligible_nonconsecutive,ALLOWED
2240,33336,33335,True,historical_development,ALLOWED
2241,33337,33336,True,historical_development,ALLOWED
2242,33338,33337,True,historical_development,ALLOWED
2243,33339,33338,True,historical_development,ALLOWED
2244,33340,33339,True,historical_development,ALLOWED
2245,33341,33340,True,historical_development,ALLOWED
2246,33342,33341,True,historical_development,ALLOWED
2247,33343,33342,True,historical_development,ALLOWED
2248,33344,33343,True,historical_development,ALLOWED
2249,33345,33344,True,historical_development,ALLOWED
2250,33347,33345,False,ineligible_nonconsecutive,ALLOWED
2251,33348,33347,True,historical_development,ALLOWED
2252,33349,33348,True,historical_development,ALLOWED
2253,33350,33349,True,historical_development,ALLOWED
2254,33351,33350,True,historical_development,ALLOWED
2255,33352,33351,True,historical_development,ALLOWED
2256,33353,33352,True,historical_development,ALLOWED
2257,33354,33353,True,historical_development,ALLOWED
2258,33355,33354,True,historical_development,ALLOWED
2259,33356,33355,True,historical_development,ALLOWED
2260,33357,33356,True,historical_development,ALLOWED
2261,33359,33357,False,ineligible_nonconsecutive,ALLOWED
2262,33360,33359,True,historical_development,ALLOWED
2263,33361,33360,True,historical_development,ALLOWED
2264,33362,33361,True,historical_development,ALLOWED
2265,33363,33362,True,historical_development,ALLOWED
2266,33364,33363,True,historical_development,ALLOWED
2267,33365,33364,True,historical_development,ALLOWED
2268,33366,33365,True,historical_development,ALLOWED
2269,33367,33366,True,historical_development,ALLOWED
2270,33368,33367,True,historical_development,ALLOWED
2271,33369,33368,True,historical_development,ALLOWED
2272,33371,33369,False,ineligible_nonconsecutive,ALLOWED
2273,33372,33371,True,historical_development,ALLOWED
2274,33373,33372,True,historical_development,ALLOWED
2275,33374,33373,True,historical_development,ALLOWED
2276,33375,33374,True,historical_development,ALLOWED
2277,33376,33375,True,historical_development,ALLOWED
2278,33377,33376,True,historical_development,ALLOWED
2279,33378,33377,True,historical_development,ALLOWED
2280,33379,33378,True,historical_development,ALLOWED
2281,33380,33379,True,historical_development,ALLOWED
2282,33381,33380,True,historical_development,ALLOWED
2283,33383,33381,False,ineligible_nonconsecutive,ALLOWED
2284,33384,33383,True,historical_development,ALLOWED
2285,33385,33384,True,historical_development,ALLOWED
2286,33386,33385,True,historical_development,ALLOWED
2287,33387,33386,True,historical_development,ALLOWED
2288,33388,33387,True,historical_development,ALLOWED
2289,33389,33388,True,historical_development,ALLOWED
2290,33390,33389,True,historical_development,ALLOWED
2291,33391,33390,True,historical_development,ALLOWED
2292,33392,33391,True,historical_development,ALLOWED
2293,33393,33392,True,historical_development,ALLOWED
2294,33395,33393,False,ineligible_nonconsecutive,ALLOWED
2295,33396,33395,True,historical_development,ALLOWED
2296,33397,33396,True,historical_development,ALLOWED
2297,33398,33397,True,historical_development,ALLOWED
2298,33399,33398,True,historical_development,ALLOWED
2299,33400,33399,True,historical_development,ALLOWED
2300,33401,33400,True,historical_development,ALLOWED
2301,33402,33401,True,historical_development,ALLOWED
2302,33403,33402,True,historical_development,ALLOWED
2303,33404,33403,True,historical_development,ALLOWED
2304,33405,33404,True,historical_development,ALLOWED
2305,33407,33405,False,ineligible_nonconsecutive,ALLOWED
2306,33408,33407,True,historical_development,ALLOWED
2307,33409,33408,True,historical_development,ALLOWED
2308,33410,33409,True,historical_development,ALLOWED
2309,33411,33410,True,historical_development,ALLOWED
2310,33412,33411,True,historical_development,ALLOWED
2311,33413,33412,True,historical_development,ALLOWED
2312,33414,33413,True,historical_development,ALLOWED
2313,33415,33414,True,historical_development,ALLOWED
2314,33416,33415,True,historical_development,ALLOWED
2315,33417,33416,True,historical_development,ALLOWED
2316,33419,33417,False,ineligible_nonconsecutive,ALLOWED
2317,33420,33419,True,historical_development,ALLOWED
2318,33421,33420,True,historical_development,ALLOWED
2319,33422,33421,True,historical_development,ALLOWED
2320,33423,33422,True,historical_development,ALLOWED
2321,33424,33423,True,historical_development,ALLOWED
2322,33425,33424,True,historical_development,ALLOWED
2323,33426,33425,True,historical_development,ALLOWED
2324,33427,33426,True,historical_development,ALLOWED
2325,33428,33427,True,historical_development,ALLOWED
2326,33429,33428,True,historical_development,ALLOWED
2327,33430,33429,True,historical_development,ALLOWED
2328,33431,33430,True,historical_development,ALLOWED
2329,33456,33431,False,ineligible_nonconsecutive,ALLOWED
2330,33457,33456,True,historical_development,ALLOWED
2331,33458,33457,True,historical_development,ALLOWED
2332,33459,33458,True,historical_development,ALLOWED
2333,33460,33459,True,historical_development,ALLOWED
2334,33461,33460,True,historical_development,ALLOWED
2335,33462,33461,True,historical_development,ALLOWED
2336,33463,33462,True,historical_development,ALLOWED
2337,33464,33463,True,historical_development,ALLOWED
2338,33465,33464,True,historical_development,ALLOWED
2339,33466,33465,True,historical_development,ALLOWED
2340,33468,33466,False,ineligible_nonconsecutive,ALLOWED
2341,33469,33468,True,historical_development,ALLOWED
2342,33470,33469,True,historical_development,ALLOWED
2343,33471,33470,True,historical_development,ALLOWED
2344,33472,33471,True,historical_development,ALLOWED
2345,33473,33472,True,historical_development,ALLOWED
2346,33474,33473,True,historical_development,ALLOWED
2347,33475,33474,True,historical_development,ALLOWED
2348,33476,33475,True,historical_development,ALLOWED
2349,33477,33476,True,historical_development,ALLOWED
2350,33478,33477,True,historical_development,ALLOWED
2351,33480,33478,False,ineligible_nonconsecutive,ALLOWED
2352,33481,33480,True,historical_development,ALLOWED
2353,33482,33481,True,historical_development,ALLOWED
2354,33483,33482,True,historical_development,ALLOWED
2355,33484,33483,True,historical_development,ALLOWED
2356,33485,33484,True,historical_development,ALLOWED
2357,33486,33485,True,historical_development,ALLOWED
2358,33487,33486,True,historical_development,ALLOWED
2359,33488,33487,True,historical_development,ALLOWED
2360,33489,33488,True,historical_development,ALLOWED
2361,33490,33489,True,historical_development,ALLOWED
2362,33491,33490,True,historical_development,ALLOWED
2363,33492,33491,True,historical_development,ALLOWED
2364,33493,33492,True,historical_development,ALLOWED
2365,33494,33493,True,historical_development,ALLOWED
2366,33495,33494,True,historical_development,ALLOWED
2367,33496,33495,True,historical_development,ALLOWED
2368,33497,33496,True,historical_development,ALLOWED
2369,33498,33497,True,historical_development,ALLOWED
2370,33499,33498,True,historical_development,ALLOWED
2371,33500,33499,True,historical_development,ALLOWED
2372,33501,33500,True,historical_development,ALLOWED
2373,33502,33501,True,historical_development,ALLOWED
2374,33504,33502,False,ineligible_nonconsecutive,ALLOWED
2375,33505,33504,True,historical_development,ALLOWED
2376,33506,33505,True,historical_development,ALLOWED
2377,33507,33506,True,historical_development,ALLOWED
2378,33508,33507,True,historical_development,ALLOWED
2379,33509,33508,True,historical_development,ALLOWED
2380,33510,33509,True,historical_development,ALLOWED
2381,33511,33510,True,historical_development,ALLOWED
2382,33512,33511,True,historical_development,ALLOWED
2383,33513,33512,True,historical_development,ALLOWED
2384,33514,33513,True,historical_development,ALLOWED
2385,33516,33514,False,ineligible_nonconsecutive,ALLOWED
2386,33517,33516,True,historical_development,ALLOWED
2387,33518,33517,True,historical_development,ALLOWED
2388,33519,33518,True,historical_development,ALLOWED
2389,33520,33519,True,historical_development,ALLOWED
2390,33521,33520,True,historical_development,ALLOWED
2391,33522,33521,True,historical_development,ALLOWED
2392,33523,33522,True,historical_development,ALLOWED
2393,33524,33523,True,historical_development,ALLOWED
2394,33525,33524,True,historical_development,ALLOWED
2395,33526,33525,True,historical_development,ALLOWED
2396,33528,33526,False,ineligible_nonconsecutive,ALLOWED
2397,33529,33528,True,historical_development,ALLOWED
2398,33530,33529,True,historical_development,ALLOWED
2399,33531,33530,True,historical_development,ALLOWED
2400,33532,33531,True,historical_development,ALLOWED
2401,33533,33532,True,historical_development,ALLOWED
2402,33534,33533,True,historical_development,ALLOWED
2403,33535,33534,True,historical_development,ALLOWED
2404,33536,33535,True,historical_development,ALLOWED
2405,33537,33536,True,historical_development,ALLOWED
2406,33538,33537,True,historical_development,ALLOWED
2407,33540,33538,False,ineligible_nonconsecutive,ALLOWED
